post_id,platform,content_type,topic,language,region,post_datetime,hashtags,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,text,predicted_sentiment,engagement_level,likes_per_view,comments_per_view,shares_per_view
SM_100695,X,video,Politics,es,Pakistan,2024-10-07 00:00:00,#fyp #music #viral #funny,12200524,435733,39753,7070,0.0396,0.955,1,This is a amazing and exciting Politics post on X in video format,Positive,high,0.03571428278701121,0.0032583024091176406,0.0005794832599416829
SM_100696,YouTube Shorts,text,Technology,en,Brazil,2024-02-01 00:00:00,#viral #ai,4048812,224934,4657,89860,0.0789,-0.938,1,This is a amazing and exciting Technology post on YouTube Shorts in text format,Positive,high,0.05555554183411286,0.0011502136552120337,0.0221941591276258
SM_100697,YouTube Shorts,text,Sports,hi,Pakistan,2024-12-02 00:00:00,#funny #viral,4675877,203299,49119,91370,0.0735,-0.953,1,This is a amazing and exciting Sports post on YouTube Shorts in text format,Positive,high,0.04347825157114878,0.010504765094384413,0.019540715134141653
SM_100698,YouTube Shorts,text,Entertainment,hi,India,2024-07-23 00:00:00,#ai #viral #trending #music,4256910,472990,2174,84093,0.1314,0.912,1,This is a amazing and exciting Entertainment post on YouTube Shorts in text format,Positive,high,0.11111108500976412,0.000510698955181351,0.019754465150904024
SM_100699,Instagram,image,Sports,es,India,2024-12-31 00:00:00,#fyp #viral,81360,8136,31783,27735,0.8315,0.206,0,This is a average and okay Sports post on Instagram in image format,Positive,high,0.09999877090989541,0.39064170794360936,0.3408881405095808
SM_100700,YouTube Shorts,video,Politics,es,India,2024-08-19 00:00:00,#music #trending #funny #fyp #tech,3448399,202847,6349,18801,0.0661,0.214,1,This is a amazing and exciting Politics post on YouTube Shorts in video format,Positive,high,0.05882351235355527,0.0018411437188261223,0.005452093724625914
SM_100701,YouTube Shorts,text,Education,en,UK,2024-09-01 00:00:00,#funny #music #ai #tech #trending,8165780,408289,5624,59501,0.058,0.547,1,This is a amazing and exciting Education post on YouTube Shorts in text format,Positive,high,0.04999999387688697,0.0006887277530465243,0.007286626961952568
SM_100702,Instagram,image,Education,en,India,2024-02-12 00:00:00,#tech #news #viral #ai,584136,27816,3241,15849,0.0803,0.065,0,This is a amazing and exciting Education post on Instagram in image format,Positive,high,0.0476189660987063,0.005548355950744432,0.027132333681995833
SM_100703,TikTok,image,Lifestyle,ur,India,2024-06-06 00:00:00,#viral #music,233712,8656,21305,5499,0.1517,-0.119,0,This is a average and okay Lifestyle post on TikTok in image format,Positive,high,0.03703687856473538,0.09115881444335575,0.023528858043840094
SM_100704,Instagram,carousel,Sports,fr,India,2024-12-20 00:00:00,#trending #ai,7862673,374413,9574,56883,0.0561,0.015,1,This is a amazing and exciting Sports post on Instagram in carousel format,Positive,high,0.047619041562705,0.0012176519082439383,0.007234561677108831
SM_100705,TikTok,image,Entertainment,en,Brazil,2024-04-06 00:00:00,#ai #viral,1236030,82402,26137,74028,0.1477,0.115,0,This is a amazing and exciting Entertainment post on TikTok in image format,Positive,high,0.06666661273058685,0.021145909770871444,0.059891701745344576
SM_100706,TikTok,video,Sports,en,India,2024-05-15 00:00:00,#funny #fyp #viral,13119848,468566,19845,99932,0.0448,0.999,1,This is a amazing and exciting Sports post on TikTok in video format,Positive,high,0.03571428299212895,0.0015125936281736169,0.007616855956192789
SM_100707,Instagram,video,Lifestyle,ur,India,2024-05-01 00:00:00,#fyp #music #tech #viral #funny,871056,37872,26767,13284,0.0895,0.565,0,This is a amazing and exciting Lifestyle post on Instagram in video format,Positive,high,0.043478210955195815,0.030729332293983058,0.015250437112611459
SM_100708,TikTok,carousel,Technology,fr,UK,2024-07-13 00:00:00,#music #news #ai #tech #trending,4168008,347334,20224,57170,0.1019,-0.348,1,This is a amazing and exciting Technology post on TikTok in carousel format,Positive,high,0.08333331333977446,0.004852196816273669,0.013716381130654948
SM_100709,TikTok,image,Sports,ur,Brazil,2024-09-13 00:00:00,#trending #music #funny,1582803,175867,39678,84755,0.1897,0.462,0,This is a amazing and exciting Sports post on TikTok in image format,Positive,high,0.11111104091220392,0.025068170158781503,0.053547375417297406
SM_100710,Instagram,image,Politics,en,Pakistan,2024-06-09 00:00:00,#news #music,3152583,150123,1312,80389,0.0735,0.422,1,This is a amazing and exciting Politics post on Instagram in image format,Positive,high,0.047619032514280346,0.0004161665478223578,0.02549939985738683
SM_100711,Instagram,video,Sports,ur,UK,2024-06-29 00:00:00,#funny #trending #ai,8856625,354265,10243,38976,0.0456,0.198,1,This is a amazing and exciting Sports post on Instagram in video format,Positive,high,0.039999995483607415,0.0011565352313623722,0.004400772935427103
SM_100712,Instagram,text,Sports,en,UK,2024-12-24 00:00:00,#funny #trending,4618640,288665,1713,3631,0.0637,-0.924,1,This is a amazing and exciting Sports post on Instagram in text format,Positive,high,0.06249998646788092,0.0003708883197460032,0.0007861619900745696
SM_100713,YouTube Shorts,carousel,Education,fr,Brazil,2024-01-17 00:00:00,#ai #viral #news #fyp #trending,404001,44889,26091,16860,0.2174,0.588,0,This is a amazing and exciting Education post on YouTube Shorts in carousel format,Positive,high,0.11111083608496988,0.06458136345859673,0.04173246667095708
SM_100714,YouTube Shorts,text,Entertainment,fr,Brazil,2024-04-01 00:00:00,#funny #music,739184,46199,1965,66094,0.1546,0.939,0,This is a amazing and exciting Entertainment post on YouTube Shorts in text format,Positive,high,0.06249991544741844,0.0026583331642281703,0.08941469320941307
SM_100715,X,video,Education,fr,UK,2024-09-01 00:00:00,#funny #ai #music,1064288,66518,37534,60012,0.1542,0.509,0,This is a amazing and exciting Education post on X in video format,Positive,high,0.06249994127534908,0.03526673676041,0.05638694001347378
SM_100716,Instagram,text,Technology,ur,Pakistan,2024-09-01 00:00:00,#trending #viral #music #funny #news,3773768,471721,7171,78519,0.1477,-0.428,1,This is a amazing and exciting Technology post on Instagram in text format,Positive,high,0.12499996687661592,0.0019002222976552089,0.020806519953924046
SM_100717,YouTube Shorts,carousel,Education,fr,UK,2024-10-07 00:00:00,#music #ai #trending #viral #tech,8006220,421380,13532,2455,0.0546,0.212,1,This is a amazing and exciting Education post on YouTube Shorts in carousel format,Positive,high,0.05263157237353303,0.001690185669368857,0.0003066365517514443
SM_100718,Instagram,image,Entertainment,es,Pakistan,2024-11-23 00:00:00,#news #music,3027423,144163,2813,36594,0.0606,0.731,1,This is a amazing and exciting Entertainment post on Instagram in image format,Positive,high,0.04761903188981788,0.0009291727884828818,0.012087504095891424
SM_100719,YouTube Shorts,video,Sports,fr,Brazil,2024-08-10 00:00:00,#music #news #funny,2615399,113713,3807,94290,0.081,0.204,1,This is a amazing and exciting Sports post on YouTube Shorts in video format,Positive,high,0.043478244245622084,0.0014556090846524433,0.036051846753842626
SM_100720,YouTube Shorts,video,Education,es,India,2024-12-06 00:00:00,#tech #news #music #trending #viral,2951998,421714,41867,98669,0.1905,-0.599,1,This is a amazing and exciting Education post on YouTube Shorts in video format,Positive,high,0.1428570944637854,0.014182592880282141,0.033424469317232156
SM_100721,YouTube Shorts,carousel,Lifestyle,es,Brazil,2024-03-08 00:00:00,#ai #music #tech #viral #trending,825452,48556,34636,82036,0.2002,-0.122,0,This is a amazing and exciting Lifestyle post on YouTube Shorts in carousel format,Positive,high,0.05882345814964632,0.04195999045372662,0.09938300545276352
SM_100722,X,image,Lifestyle,hi,Brazil,2024-04-21 00:00:00,#fyp #news #music,1934920,193492,15077,80019,0.1491,-0.488,0,This is a amazing and exciting Lifestyle post on X in image format,Positive,high,0.09999994831830343,0.007792049391163774,0.04135517677465902
SM_100723,YouTube Shorts,carousel,Politics,fr,Pakistan,2024-12-05 00:00:00,#music #funny #tech #trending,2191824,121768,46097,25519,0.0882,-0.559,1,This is a amazing and exciting Politics post on YouTube Shorts in carousel format,Positive,high,0.055555530208844225,0.021031332337207578,0.01164280907462959
SM_100724,X,video,Education,hi,US,2024-12-25 00:00:00,#fyp #music #trending,2345252,90202,33910,27104,0.0645,0.375,1,This is a amazing and exciting Education post on X in video format,Positive,high,0.038461522061798877,0.01445899440273608,0.011556962084687665
SM_100725,YouTube Shorts,video,Sports,es,Pakistan,2024-08-20 00:00:00,#funny #viral #music,3050180,217870,36679,19338,0.0898,0.265,1,This is a amazing and exciting Sports post on YouTube Shorts in video format,Positive,high,0.07142854801075739,0.012025188013432645,0.006339951629100044
SM_100726,Instagram,image,Politics,hi,India,2024-10-21 00:00:00,#music #news #tech,7350560,262520,17616,11945,0.0397,0.466,1,This is a amazing and exciting Politics post on Instagram in image format,Positive,high,0.035714280855570074,0.002396551773395255,0.001625046033901358
SM_100727,TikTok,video,Lifestyle,hi,India,2024-07-22 00:00:00,#viral #trending #tech #news,411271,58753,20541,56623,0.3305,0.996,0,This is a amazing and exciting Lifestyle post on TikTok in video format,Positive,high,0.14285679550273298,0.04994504853235815,0.13767774125153184
SM_100728,Instagram,video,Politics,es,Pakistan,2024-01-13 00:00:00,#fyp #ai #music,3272964,272747,19230,36977,0.1005,-0.411,1,This is a amazing and exciting Politics post on Instagram in video format,Positive,high,0.08333330787221983,0.005875406550329747,0.011297707124885235
SM_100729,Instagram,carousel,Lifestyle,hi,US,2024-02-11 00:00:00,#news #music #fyp #viral,1136464,142058,12871,66625,0.195,0.668,0,This is a amazing and exciting Lifestyle post on Instagram in carousel format,Positive,high,0.12499989000981113,0.011325469768096686,0.0586247706704562
SM_100730,YouTube Shorts,video,Technology,ur,US,2024-02-26 00:00:00,#funny #tech #trending,3084120,257010,20625,42728,0.1039,0.538,1,This is a amazing and exciting Technology post on YouTube Shorts in video format,Positive,high,0.08333330631320886,0.0066874808089565875,0.013854190545701677
SM_100731,Instagram,image,Politics,es,UK,2024-08-25 00:00:00,#trending #tech #funny #ai #fyp,2003055,400611,41165,11391,0.2262,0.692,1,This is a amazing and exciting Politics post on Instagram in image format,Positive,high,0.19999990015256688,0.02055109792237461,0.005686810553474291
SM_100732,X,carousel,Education,fr,India,2024-03-11 00:00:00,#ai #viral,9131751,338213,15043,52328,0.0444,-0.025,1,This is a amazing and exciting Education post on X in carousel format,Positive,high,0.03703703298118477,0.001647329012001202,0.005730335208402506
SM_100733,Instagram,carousel,Education,hi,India,2024-11-22 00:00:00,#viral #music #ai,542890,54289,48516,8606,0.2052,-0.388,0,This is a amazing and exciting Education post on Instagram in carousel format,Positive,high,0.09999981580096189,0.08936600533072016,0.015852169219972335
SM_100734,X,video,Education,ur,Brazil,2024-04-30 00:00:00,#ai #funny #music,4241755,249515,24327,41870,0.0744,0.895,1,This is a amazing and exciting Education post on X in video format,Positive,high,0.05882351554403412,0.005735124792656626,0.00987091195250269
SM_100735,YouTube Shorts,carousel,Education,ur,India,2024-07-13 00:00:00,#trending #tech,5025523,218501,2097,28221,0.0495,0.045,1,This is a amazing and exciting Education post on YouTube Shorts in carousel format,Positive,high,0.04347825221807716,0.0004172699205097817,0.005615533822940653
SM_100736,TikTok,carousel,Lifestyle,hi,Pakistan,2024-03-29 00:00:00,#funny #news #viral,464751,22131,5190,80808,0.2327,0.001,0,This is a amazing and exciting Lifestyle post on TikTok in carousel format,Positive,high,0.04761894515784763,0.011167246187213827,0.1738733776293593
SM_100737,Instagram,carousel,Entertainment,es,India,2024-07-06 00:00:00,#tech #music #trending #news,2112462,352077,40596,81254,0.2243,-0.854,1,This is a amazing and exciting Entertainment post on Instagram in carousel format,Positive,high,0.1666665877698213,0.01921737800851423,0.03846410564350713
SM_100738,TikTok,carousel,Education,es,Brazil,2024-12-27 00:00:00,#tech #funny #news,1063584,177264,10355,96159,0.2668,-0.438,0,This is a amazing and exciting Education post on TikTok in carousel format,Positive,high,0.1666665099639427,0.00973594023984919,0.09041026340160871
SM_100739,YouTube Shorts,text,Education,hi,US,2024-11-30 00:00:00,#viral #funny #ai,1851849,68587,17627,70264,0.0845,0.812,0,This is a amazing and exciting Education post on YouTube Shorts in text format,Positive,high,0.037037017037017034,0.009518589518589518,0.037942597942597946
SM_100740,TikTok,image,Education,en,UK,2024-03-30 00:00:00,#news #trending #tech #music #fyp,1816640,363328,23787,28455,0.2288,0.098,0,This is a amazing and exciting Education post on TikTok in image format,Positive,high,0.19999988990670142,0.013093946464931706,0.015663524053459103
SM_100741,X,image,Technology,en,UK,2024-05-15 00:00:00,#funny #ai #tech,3833625,153345,33209,35597,0.0579,-0.571,1,This is a amazing and exciting Technology post on X in image format,Positive,high,0.039999989566014006,0.00866255602398356,0.00928546498797744
SM_100742,X,video,Sports,en,US,2024-04-08 00:00:00,#funny #news,9544878,454518,23869,30751,0.0533,0.44,1,This is a amazing and exciting Sports post on X in video format,Positive,high,0.04761904263008468,0.0025007126858287046,0.00322172758816534
SM_100743,YouTube Shorts,text,Education,ur,India,2024-11-04 00:00:00,#funny #music #viral #news,3855384,481923,38338,80906,0.1559,0.25,1,This is a amazing and exciting Education post on YouTube Shorts in text format,Positive,high,0.12499996757781648,0.009944013373502257,0.020985193437231302
SM_100744,TikTok,carousel,Entertainment,ur,India,2024-10-12 00:00:00,#news #ai #fyp #music,456030,25335,164,12146,0.0825,-0.074,0,This is a amazing and exciting Entertainment post on TikTok in carousel format,Positive,high,0.05555543373147878,0.00035962467463834693,0.026634154257057088
SM_100745,X,video,Education,es,India,2024-01-17 00:00:00,#viral #trending #news,4127452,147409,41976,8245,0.0479,-0.42,1,This is a amazing and exciting Education post on X in video format,Positive,high,0.03571427706142263,0.010169952268384401,0.0019975999726707973
SM_100746,Instagram,text,Lifestyle,hi,Brazil,2024-10-03 00:00:00,#tech #ai #music #trending,6556059,242817,18696,99533,0.0551,0.441,1,This is a amazing and exciting Lifestyle post on Instagram in text format,Positive,high,0.03703703138775423,0.002851712766509153,0.015181831770911187
SM_100747,YouTube Shorts,carousel,Politics,ur,India,2024-09-20 00:00:00,#tech #trending #funny #viral,2022042,337007,28283,12238,0.1867,-0.732,1,This is a amazing and exciting Politics post on YouTube Shorts in carousel format,Positive,high,0.16666658424177924,0.013987338548191112,0.006052294634683832
SM_100748,TikTok,text,Education,hi,Brazil,2024-08-14 00:00:00,#news #viral,2295553,176581,48771,46155,0.1183,0.497,1,This is a amazing and exciting Education post on TikTok in text format,Positive,high,0.07692304341348537,0.02124585176388793,0.0201062575744243
SM_100749,Instagram,image,Lifestyle,fr,Brazil,2024-02-24 00:00:00,#music #funny,7390362,351922,46525,54239,0.0613,0.022,1,This is a amazing and exciting Lifestyle post on Instagram in image format,Positive,high,0.04761904117564997,0.006295360593248261,0.007339152352868188
